"census","tree_number","tree_species","roll","fold","curl","web","tie","ara_roll","ara_fold","ara_web","ara_tie","gall","ara","col","lep","lep_shelters","ara_shelters","sun","ara2","lep2","gall2","roll2","web2","fold2","tie2","ara_roll2","ara_web2","ara_fold2","ara_tie2","lep_shelters2","ara_shelters2"
4,"T13-10","Hawthorn",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"sun",0.693147180559945,0.693147180559945,2.19722457733622,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
4,"T14-27","Hawthorn",0,0,0,0,0,0,0,2,0,25,2,0,0,0,2,"sun",1.38629436111989,0.693147180559945,3.29583686600433,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989
4,"T14-29","Hawthorn",0,1,0,1,0,0,0,5,0,56,8,1,0,2,5,"sun",2.30258509299405,0.693147180559945,4.06044301054642,0.693147180559945,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,1.94591014905531,0.693147180559945,0.693147180559945,1.38629436111989,1.94591014905531
4,"T14-30","Hawthorn",0,3,0,1,0,0,1,7,0,58,7,2,1,4,8,"sun",2.19722457733622,1.09861228866811,4.0943445622221,0.693147180559945,1.09861228866811,1.6094379124341,0.693147180559945,0.693147180559945,2.19722457733622,1.09861228866811,0.693147180559945,1.79175946922805,2.30258509299405
4,"T14-32","Red_Maple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
5,"T01-01","Hawthorn",0,1,0,0,0,0,0,9,0,26,4,0,0,1,9,"less sun",1.79175946922805,0.693147180559945,3.3322045101752,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,2.39789527279837,0.693147180559945,0.693147180559945,1.09861228866811,2.39789527279837
5,"T01-02","Sugar_Maple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
5,"T01-06","Sugar_Maple",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"less sun",1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811
5,"T01-07","American_Hornbeam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
5,"T01-10","Sugar_Maple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"less sun",0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945
